sample_id	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	gender
NA19185	-0.0400615707039833	-0.0349938571453094	0.00830765627324581	-0.0694114938378334	0.00643230136483908	0.00773476203903556	-0.0318105295300484	0.0275707114487886	-0.00971329677850008	-0.028468444943427998	0.0368815995752811	-0.0721461996436119	0.000513173989020288	-0.000282530148979276	-0.0187441278249025	-0.0630621239542961	-0.12007050961256	-0.185830801725388	0.0156205762177706	0.0186762604862452	0.000640421290881932	-0.0698294714093208	-0.0500099770724773	0.0109704965725541	0.0267070923000574	-0.00561652239412069	0.133400589227676	0.19622653722763103	-0.18411765992641396	-0.14506870508194	0.0585054308176041	-0.149897843599319	-0.079602837562561	-0.18010699748992898	0.101642124354839	-0.09762904047965999	-0.0263291150331497	0.0667920783162117	-0.0817583650350571	0.0186424050480127	-0.23580357432365398	0.0384198799729347	-0.0715424492955208	0.0934513360261917	-0.0404	-0.0133	0.0009	-0.0015	0.0022	0.0145	0.0241	0.0021	-0.0049	-0.0036	0
NA19189	-0.0209869109094143	0.0476385243237019	0.0624497197568417	0.0497789606451988	-0.0232327990233898	-0.0037436138372868295	0.0045554079115390795	-0.0499376244843006	0.0526863411068916	-0.0119115309789777	0.0123494192957878	-0.00647787190973759	0.028553145006299	-0.0894361063838005	0.00258257961831987	-0.0662481635808945	0.109612576663494	-0.00145635299850255	-0.0155488746240735	-0.0324858762323856	0.00825740676373243	0.11083932965993902	-0.0932702645659447	0.0200392864644527	-0.08208202570676801	0.0380068346858025	-0.0101362215355039	0.0730461329221725	-0.0297919139266014	-0.0384560190141201	0.0535541176795959	-0.142793595790863	0.0438793264329433	0.0215330887585878	0.0184413585811853	0.0406946949660778	-0.0469994470477104	0.0461817905306816	-0.0189001765102148	0.10649660229682902	-0.0992239788174629	-0.0626320987939835	-0.048000019043684006	0.05831851810216901	-0.0399	-0.0131	0.0012	-0.0003	0.0041	0.0131	0.0253	0.0037	-0.0046	-0.0039	1
NA19190	-0.0365342386066914	0.043119765818118994	0.0353442765772343	0.0464355126023293	0.00355913769453764	0.00340606993995607	0.0143358586356044	-0.005050646141171461	0.0191846061497927	0.0214131828397512	0.0468835420906544	0.0565049909055233	-0.0472846515476704	0.0385144501924515	-0.0544245131313801	0.026633994653821002	0.0544718652963638	-0.08996962755918499	0.0245497841387987	-0.113889202475548	-0.0675645396113396	0.0252535883337259	-0.0485605746507645	-0.0296265780925751	0.0966873615980148	-0.014153272844851001	0.050723597407340996	-0.0493319407105446	0.0164961870759726	0.0319127030670643	-0.0619395487010479	-0.16910231113433802	-0.0461770817637444	0.0622860491275787	-0.000471778970677406	0.0873868465423584	-0.0314851850271225	-0.0159275494515896	0.0566419996321201	0.00663952529430389	-0.0873039588332176	-0.0294500831514597	-0.00350894848816097	-0.0663437619805336	-0.0402	-0.0137	0.0007	-0.0007	0.0015	0.0151	0.0258	-0.0011	-0.008	-0.002	0
NA19197	-0.008439186960458759	0.0542515739798546	-0.0835801884531975	0.0218515172600746	0.0701842904090881	-0.0230895280838013	-0.0631916597485542	-0.0400695949792862	0.00448097754269838	0.0679452642798424	-0.15440724790096302	-0.0028089992702007302	0.0899162814021111	-0.13841210305690801	0.0896067917346954	0.000246811920078471	0.0418205037713051	0.13588981330394698	0.12443243712186801	-0.0873524397611618	0.0336287058889866	-0.12651345133781403	-0.0383723676204681	-0.00259800325147808	0.254506558179855	-0.0958197265863419	-0.00060185173060745	0.170974761247635	0.12187956273555803	-0.0729182362556458	0.115990720689297	-0.0505785532295704	0.128878563642502	0.0174953080713749	0.0831117182970047	-0.0137317767366767	-0.0340027287602425	0.22611962258815801	-0.0059992969036102295	0.01279067248106	-0.0908804535865784	-0.174460962414742	0.0242719575762749	-0.20681326091289498	-0.0399	-0.0133	0.0	-0.0015	0.0022	0.0173	0.029	0.0007	-0.0032	-0.0039	0
NA19198	-0.02893759123981	0.0390638820827007	0.0213475674390793	-0.0542245954275131	0.00973526015877724	0.0119606228545308	0.0108259152621031	0.04053018987178799	-0.0099180806428194	-0.0506579168140888	-0.0326940566301346	-0.038603525608778	0.0249412599951029	-0.10969118028879199	0.00038173230132088103	0.0263965167105198	0.0567382276058197	-0.0725513994693756	-0.0460828952491283	-0.0852000415325165	0.0429549813270569	0.0760087221860886	-0.0658995807170868	0.0584519430994987	0.15547259151935597	0.075750432908535	0.0149818230420351	0.0018512230599299101	-0.108056336641312	0.11971043050289201	-0.0354000180959702	0.0203197449445724	0.0857903808355331	0.0028703180141747	-0.0142772868275642	-0.00926531851291656	0.0117548014968634	-0.00740994466468692	-0.0665272623300552	-0.0251769423484802	-0.0547809675335884	-0.0477561838924885	-0.000553927617147565	0.00957744754850864	-0.0403	-0.0134	0.0011	-0.0008	0.0021	0.0136	0.0274	0.0021	0.0006	-0.0011	1
NA19200	-0.00309250899590552	0.0183063633739948	0.12426750361919399	-0.0317653492093086	0.0836989432573318	-0.0481330938637257	-0.0494662411510944	-0.0757012069225311	0.00821369048207998	0.019934356212616	-0.0245577748864889	0.0500571876764297	-0.00114188145380467	-0.0485122613608837	0.00307995965704322	0.0120815495029092	-0.0332992896437645	-0.0327132306993008	0.105290807783604	0.118181943893433	-0.0975910276174545	-0.0867476090788841	-0.0597190335392952	-0.105577796697617	0.0981503203511238	-0.032864086329937	0.066365510225296	0.114836879074574	-0.0748844891786575	-0.141468331217766	-0.0428313948214054	-0.0718122124671936	0.134362459182739	0.0758639201521873	0.145303189754486	-0.0469337999820709	-0.0351219065487385	0.00843110587447882	-0.0601285845041275	-0.156256228685379	-0.00567458104342222	0.0565224625170231	0.0912144482135773	-0.00314112287014723	-0.0403	-0.0134	0.0005	-0.001	0.0021	0.0159	0.0264	0.0031	0.0016	-0.007	1
NA19201	-0.0189169496297836	0.0562336519360542	0.106794953346252	-0.0933321714401245	0.0362938567996025	-0.0522276163101196	-0.0434182621538639	0.0471987761557102	0.000118135292723309	-0.133345142006874	-0.0125249307602644	0.0877983719110489	-0.0635614842176437	-0.0269456580281258	0.0896420627832413	-0.0491721220314503	-0.00585871608927846	-0.00660355621948838	-0.193121179938316	0.0586897246539593	-0.0299377832561731	-0.0252248104661703	0.010715264827013	0.0250309873372316	-0.0454823672771454	-0.0397688969969749	0.0140184964984655	-0.0387647822499275	0.0524604246020317	-0.11622092872858	-0.0789139866828918	-0.011206854134798001	-0.17751491069793698	-0.0442976206541061	0.0341576002538204	-0.0453803464770317	-0.0632810220122337	-0.00686630001291633	-0.0031217485666275	-0.0155377071350813	0.0641845688223839	-0.0119800139218569	-0.0574324540793896	0.092169277369976	-0.0406	-0.0133	0.0008	-0.0023	0.005	0.015	0.0269	0.0045	0.0052	-0.0042	0
NA19204	-0.0379774086177349	0.055937223136425	-0.0250590648502111	-0.0477285943925381	0.06620231270790099	-0.0317713096737862	0.04249243810772899	0.0330052226781845	0.0143647789955139	-0.018254317343235	-0.0219484027475119	-0.056337334215641	0.00958535447716713	0.0369899347424507	0.0678506419062614	0.16096240282058702	-0.12087744474411	0.23915964365005501	0.0720149353146553	0.0571964345872402	-0.0800858736038208	0.00120185886044055	-0.132015347480774	-0.0323191247880459	0.027297405526042002	0.11776160448789601	-0.0080536212772131	0.0956380516290665	0.13433323800563798	-0.0235315356403589	-0.0603393204510212	-0.0380715951323509	0.0196323469281197	0.0462884642183781	0.0569262355566025	-0.0352383852005005	0.00458533596247435	-0.00364287570118904	-0.0551564879715443	-0.0225679911673069	0.13110260665416698	0.0792763903737068	-0.0900113508105278	-0.024158738553524	-0.0401	-0.0136	0.0013	-0.0016	0.0029	0.016	0.0261	-0.0039	-0.0003	0.0061	0
NA19206	-0.0150370663031936	0.00796545390039682	-0.0205235183238983	-0.0169460885226727	0.079219676554203	-0.0141235673800111	-0.11728755384683599	0.0349518172442913	-0.0341872945427895	-0.0229895412921906	-0.0843249931931496	-0.0640161260962486	0.12089317291975	-0.0190703421831131	0.00417259009554982	0.0576610825955868	-0.117249332368374	-0.0647055581212044	0.148108795285225	0.0533190928399563	0.0190606713294983	-0.06803917139768599	-0.0878454819321632	0.0853136256337166	0.12393585592508301	-0.0630328878760338	0.175968945026398	0.0847633108496666	-0.18056234717369102	-0.000304758083075285	0.145294323563576	0.000996344606392086	-0.11757217347621901	-0.0847881734371185	0.0254861749708652	-0.0900111347436905	-0.0326591208577156	-0.0916316956281662	0.0477059185504913	-0.0859988257288933	-0.134303525090218	0.0299231540411711	0.0750387459993362	-0.0289319753646851	-0.0403	-0.0133	0.0012	-0.0017	0.0014	0.0148	0.0254	0.0001	-0.0008	0.001	0
NA19207	-0.0325395092368126	0.0368772707879543	0.0301811788231134	0.0272119548171759	0.0796060785651207	0.0194647144526243	-0.0754636824131012	-0.0350765250623226	0.006540618836879729	0.0883845314383507	0.00957605522125959	0.100640572607517	-0.034416738897562006	-0.0765289887785912	-0.00596431270241737	0.0873972624540329	0.049025721848010996	-0.0985169410705566	0.0743835344910622	-0.0491872653365135	-0.0709298476576805	-0.063273660838604	-0.0399298295378685	0.0374780595302582	0.0198191571980715	0.0347455143928528	0.12920191884040802	-0.1417076587677	-0.125107601284981	-0.0945950821042061	0.004440981894731521	-0.0456452071666718	0.008183992467820641	-0.0816603004932404	-0.137706279754639	-0.00978717859834433	-0.0509376227855682	0.0203135404735804	0.10973052680492401	-0.10597908496856699	-0.000325643253745511	-0.0319744944572449	0.0579286925494671	-0.09869972616434101	-0.0403	-0.014	0.0011	-0.0027	0.0027	0.0162	0.0264	-0.0026	-0.0013	0.0003	1
NA19209	-0.0374709777534008	0.0257822647690773	0.0372090563178062	-0.0035900545772165103	0.0440684631466866	-0.0224906615912914	-0.042787428945303	0.0380580350756645	0.0247526653110981	-0.0127682061865926	-0.0507453307509422	-0.0445975065231323	0.0303891487419605	0.0194833893328905	0.0362572930753231	0.0714233294129372	0.130948454141617	0.02103809453547	0.0103548541665077	-0.11705721914768198	-0.0501800365746021	-0.0654498487710953	-0.0340745374560356	-0.0626960396766663	-0.0522807128727436	-0.103165775537491	-0.125099644064903	0.0868114531040192	0.0528479740023613	-0.078966848552227	-0.109625063836575	-0.0269475374370813	-0.0949036404490471	-0.00554479984566569	0.0787695795297623	-0.0595453344285488	0.0699497312307358	-0.0805064961314201	-0.0211250782012939	-0.00327147985808551	-0.00035142453270964303	-0.0369374975562096	0.000154623572598211	-3.0427705496549603e-05	-0.0403	-0.0136	0.0012	-0.0025	0.0017	0.0178	0.023	0.0057	0.0001	0.0004	0
NA19210	-0.128028854727745	-0.0286059509962797	-0.0209130458533764	0.0986127704381943	0.0626537501811981	0.14770996570587197	0.0327005721628666	0.0477880761027336	0.0211053136736155	0.0289342645555735	-0.0610392205417156	0.0487592555582523	-0.00963768921792507	0.0340229645371437	0.14556491374969502	0.0352719761431217	-0.05351291596889499	-0.0564399473369122	0.0882714614272118	0.145079359412193	-0.0407453551888466	-0.0037501275073736897	0.0718427151441574	0.017500126734376	-0.0493055582046509	0.0413126572966576	-0.156715124845505	-0.228533118963242	0.0325596816837788	0.109774455428123	-0.12172777950763698	-0.0595235042273998	0.0233549010008574	0.0598251223564148	-0.0206968393176794	0.11145356297492999	0.0284988079220057	0.13856405019760099	-0.0940429195761681	-0.129106566309929	0.000698906427714974	-0.156550496816635	0.17220902442932098	0.0809701085090637	-0.0404	-0.0135	0.0004	-0.0024	0.0016	0.0181	0.0303	0.0046	-0.0061	-0.0022	1
NA19213	-0.0163247287273407	0.0864384844899178	-0.0282493364065886	0.0210851654410362	0.033517848700285	0.0441823489964008	-0.0207049306482077	-0.0710372254252434	0.0283125732094049	-0.0684290528297424	-0.0624655336141586	0.0267355591058731	0.0052901380695402605	-0.11046136170625699	0.129429757595062	-0.0592979341745377	0.048145517706871	0.0026017006020993	-0.0454744212329388	-0.0182390511035919	-0.0389407314360142	-0.143990337848663	-0.0264923665672541	-0.0644319355487823	0.10825105756521199	-0.11996342986822099	-0.00645760493353009	0.0864447355270386	-0.00547854462638497	0.0512001365423203	0.151037395000458	-0.0624973103404045	0.0772763192653656	0.0294387973845005	0.0094348955899477	0.09656672924757	0.10371156036853801	0.195186764001846	-0.0569924674928188	0.14051839709281902	-0.0256701484322548	0.0409009121358395	-0.0234371591359377	-0.0753725171089172	-0.0403	-0.0137	0.0011	-0.0011	0.003	0.0168	0.0317	0.0025	0.0016	0.0073	1
NA19214	-0.0343497879803181	0.0363632626831532	0.0637576058506966	0.0617349073290825	0.0551112741231918	0.0244095679372549	0.00857321545481682	-0.00490719266235828	-0.00537609914317727	-0.0693694427609444	-0.0965577811002731	-0.035282589495182	0.0030849999748170398	0.0183809120208025	-0.00109350902494043	-0.07488967478275299	0.0524188280105591	-0.0110313957557082	-0.022422619163990003	0.026330977678299002	-0.0468102544546127	-0.0630836486816406	-0.0431206561625004	-0.0379043854773045	0.0581849999725819	-0.0497133918106556	0.009776420891284941	0.026163138449192002	-0.00652377074584365	0.110614418983459	0.0012212635483592699	-0.0840860083699226	0.0660169348120689	0.0290274936705828	0.0676752105355263	0.017579073086381	0.0216126851737499	0.0107132270932198	0.0801050364971161	0.0606630109250546	0.0139391673728824	0.13746178150177	-0.0737042501568794	-0.0864585116505623	-0.0405	-0.0136	0.0015	-0.0029	-0.001	0.0133	0.0267	-0.0009	-0.0077	0.0057	0
NA19222	-0.085939422249794	-0.0461340583860874	-0.0035928909201175	0.0190880876034498	0.0781592205166817	0.0856190174818039	-0.004074291326105589	0.0242526698857546	-0.011652335524558998	0.0147731872275472	-0.0147006260231137	0.0327400974929333	0.0477665737271309	0.039456557482481	0.133428141474724	0.0299164019525051	-0.137857437133789	-0.0764769613742828	0.171341389417648	0.0507710576057434	0.0620592944324017	0.0511645637452602	0.0517021045088768	0.0792195573449135	-0.0283156838268042	0.0292815659195185	0.00880764797329903	-0.11549028754234301	0.0463033281266689	-0.0293239299207926	0.0809503272175789	0.0385636202991009	0.0685319826006889	-0.0304467491805553	0.0650970488786697	-0.0575697831809521	-0.10752569884061801	-0.035393051803111995	0.051579125225544004	-0.0786502733826637	-0.0700350180268288	0.0027214016299694803	-0.0067971115931868605	0.0148580558598042	-0.0403	-0.0138	0.0017	-0.0021	0.0037	0.0153	0.0307	0.0008	-0.0022	0.0148	0
NA19223	-0.0285338889807463	0.0191902089864016	0.0699911192059517	0.0526114143431187	0.0389293394982815	-0.0781098604202271	-0.0546387732028961	0.0846226438879967	0.0461676679551601	-0.0718963965773582	-0.0680040642619133	-0.0501015745103359	0.0832486003637314	0.0340526476502419	-0.00199135020375252	-0.0182017013430595	0.0227159820497036	0.00084692589007318	-0.0101327393203974	0.109097570180893	-0.050773698836565	0.0175014138221741	-0.0721249431371689	0.0574872493743896	-0.0349672809243202	0.10978417098522199	-0.0761210918426514	0.04971722885966299	-0.0273914132267237	-0.0297560133039951	-0.043488897383212995	-0.0436652563512325	0.0336990803480148	0.11076635867357301	-0.0919203460216522	0.0769923478364944	-0.0366970486938953	-0.0278837066143751	0.0716121643781662	0.130826860666275	-0.0397036522626877	-0.107032909989357	-0.0829951986670494	-0.0362018644809723	-0.0403	-0.0138	0.0009	-0.0019	0.0013	0.0148	0.0281	0.0037	-0.0051	0.0088	1
NA19225	-0.0392951555550098	0.0299607068300247	-0.0054578734561801	0.0505021885037422	0.00142329221125692	0.0420138202607632	0.0595144852995872	0.041429091244936	-0.0147426929324865	-0.0419370010495186	-0.0717786028981209	-0.008948621340096	-0.0246072616428137	0.030770955607294998	-0.14902269840240498	0.0485431887209415	-0.0200509224087	-0.0774367973208427	0.0345742516219616	-0.18910650908947	-0.024816757068037997	0.0148439900949597	0.017870107665658	-0.0347906090319157	0.047357302159070996	0.0924938321113586	0.0304852817207575	-0.0335884094238281	-0.0505693703889847	-0.0573875419795513	-0.0623890273272991	-0.0422809198498726	0.0912879928946495	-0.0235161520540714	0.0826163962483406	-0.00170296849682927	-0.0584224723279476	0.0741328671574593	0.13696382939815502	0.023925794288516003	0.0438315160572529	-0.0040303212590515605	0.0510231666266918	-0.0623016059398651	-0.0402	-0.0138	0.0014	-0.0017	0.0012	0.0162	0.0295	-0.004	-0.0008	-0.0002	0
NA19235	-0.0164932888001204	0.0318161807954311	-0.00523922080174088	0.0135390963405371	-0.0440074913203716	0.004310132004320621	0.0272438302636147	0.0177927855402231	-0.0612892247736454	-0.13547995686531097	-0.0296840909868479	0.0599469766020775	0.0551326982676983	-0.0132095124572515	-0.0227613188326359	-0.00401519332081079	-0.0748350918292999	-0.0586237162351608	0.000799993227701634	-0.192646250128746	0.0369106978178024	0.0483512468636036	-0.0516208596527576	-0.137432634830475	0.0848293602466583	0.118426509201527	0.133212298154831	-0.0829519480466843	-0.037832748144865	-0.104029901325703	0.00910456292331219	-0.0416737869381905	-0.0271536409854889	-0.0037829973734915296	0.00535376882180572	-0.130257308483124	0.00990748405456543	-0.077266626060009	-0.045119434595108004	-0.107819177210331	0.0132098067551851	-0.0467295125126839	0.009851169772446159	-0.154129862785339	-0.0404	-0.0133	0.0017	-0.0007	0.0021	0.0144	0.026	-0.0019	0.003	-0.0014	0
NA19236	-0.0238863471895456	0.0343948304653168	-0.0219023637473583	-0.0456507354974747	0.0285020172595978	-0.0456950776278973	-0.0210746582597494	0.0543271154165268	0.0681045800447464	-0.0492870137095451	0.0389592349529266	-0.0021697042975574697	-0.0677899345755577	-0.0892395302653313	0.100125432014465	0.00708430539816618	0.043566569685936	-0.0785577148199081	0.0239471010863781	-0.00317450426518917	-0.190983206033707	-0.0189900528639555	0.0354872271418571	-0.0295372027903795	0.0031835185363888697	-0.0995306745171547	-0.00397196179255843	0.068242646753788	-0.0279131028801203	-0.0759715065360069	-0.022294320166111003	-0.14574921131134	-0.0278171040117741	0.0516601018607616	-0.0988835543394089	0.0183385014533997	-0.0621225908398628	0.139612585306168	0.0213830713182688	0.0435142442584038	-0.103417709469795	-0.0148956580087543	-0.0590326078236103	-0.181097611784935	-0.0407	-0.0137	0.0003	-0.0013	0.0038	0.0149	0.0301	-0.0045	0.0042	0.0018	1
NA19247	-0.00977537035942078	0.0146072516217828	-0.0351724922657013	0.0157559905201197	0.0358796045184135	-0.0179691426455975	-0.00692007876932621	0.0286714173853397	-0.0548918060958385	0.0349219106137753	-0.10851494967937499	-0.0439859516918659	0.0292321667075157	0.0210900586098433	-0.069975882768631	-0.0111005837097764	-0.0654350221157074	-0.09757926315069199	0.0288379192352295	-0.18101374804973602	0.0137915639206767	0.0637423098087311	-0.10249464213848102	0.12043569236993801	0.13320179283618902	0.0070807496085763	0.0405203923583031	0.0804757624864578	-0.12585312128067	-0.00677109276875854	-0.0380875617265701	-0.0329713486135006	0.0357799641788006	0.0228581726551056	0.0140749234706163	0.00567890983074903	-0.0647212564945221	0.0302339475601912	-0.0149625530466437	0.0281156469136477	-0.012880390509963001	-0.0298854932188988	-0.0163351055234671	0.0405274480581284	-0.0401	-0.0134	0.0003	-0.0004	0.0018	0.0143	0.0282	-0.0002	-0.0055	0.0045	0
NA19248	-0.0575432032346725	0.0018474004464224	0.0586371384561062	0.00118073367048055	0.0438702702522278	0.0470619089901447	0.0280465539544821	0.00182663707528263	0.0471154153347015	-0.0270981509238482	0.0184917822480202	0.0199785362929106	-0.0356251075863838	-0.0872553884983063	0.0118305971845984	0.000871037191245705	0.0769962966442108	-0.11252947151660901	0.0754309743642807	-0.0347572527825832	0.00102897034958005	0.0177010148763657	0.0394493006169796	0.0744786188006401	0.004057479556649921	0.0548707358539104	-0.04016095772385601	0.0345320329070091	0.0420544520020485	9.42910555750132e-05	0.0169112011790276	-0.0530146136879921	0.00728658260777593	-0.0180638208985329	0.00206393538974226	-0.0015289888251572802	-0.00551027897745371	0.05958864837884901	0.0738620236515999	0.0337591730058193	-0.0899478271603584	0.0206724442541599	0.0106996884569526	0.0197088159620762	-0.0404	-0.0137	0.0012	-0.0006	0.0004	0.0157	0.0289	-0.0004	-0.0017	0.0055	1
NA19256	-0.00408549467101693	0.0308988746255636	-0.000309869821649045	-0.0134970527142286	-0.00194823858328164	-0.021620923653245	-0.0041173049248755	0.009267625398933891	0.0122445747256279	0.0499298386275768	-0.0704548433423042	0.0275171976536512	0.0461664982140064	-0.10775496065616601	-0.0118367932736874	0.0185957681387663	-0.0124195758253336	-0.0946149006485939	0.0753566026687622	-0.0572305805981159	0.0066138934344053294	-0.0658144503831863	-0.0337176695466042	-0.0320832207798958	0.0722717419266701	-0.023776363581419	-0.0481949709355831	0.0589664801955223	-0.136293098330498	0.0508489236235619	-0.0229764487594366	-0.0639679431915283	0.0873363614082336	-0.0431237258017063	-0.0314568318426609	0.0365692935883999	-0.16905732452869401	-0.10644942522049	-0.0252995863556862	0.0237191487103701	0.000421012082369998	-0.0120079359039664	-0.0198536179959774	0.0355117544531822	-0.04	-0.0138	0.0008	-0.0017	-0.0005	0.015	0.0229	-0.0019	0.0028	0.0068	1
NA19257	-0.0799391642212868	0.0259509403258562	-0.0035637770779430897	0.0372388660907745	0.0145054580643773	0.129934951663017	0.0819587484002113	-0.00344870029948652	-0.0372703596949577	0.0214307624846697	0.0125604411587119	0.0656852573156357	0.0314892083406448	0.0241590980440378	0.00115202448796481	0.053507823497056996	0.0425390526652336	-0.23144230246543898	0.0971086844801903	-0.0349386781454086	0.0639789327979088	-0.0747339874505997	0.0456141643226147	0.076227568089962	0.119445540010929	0.102929785847664	0.0480061173439026	-0.0617865286767483	-0.0172174479812384	0.0378387309610844	-0.123661786317825	-0.0218298472464085	0.0285650417208672	0.0470624715089798	-0.0051767211407423	0.0157804433256388	0.0361683443188667	0.0946881324052811	-0.0810388773679733	0.0701631605625153	0.0683608874678612	0.110456235706806	0.0620689317584038	-0.0345322266221046	-0.0405	-0.013	0.0008	-0.0025	0.0004	0.013	0.024	0.0001	-0.0016	0.0129	0
NA20502	0.00438041891902685	-0.0240586381405592	0.0791324824094772	0.0298846922814846	-0.0214810110628605	0.0014753489522263401	0.0874568670988083	0.0450387820601463	-0.0609624087810516	0.141606554389	0.0283657349646091	0.0639404579997063	0.0107106221839786	-0.086376465857029	0.12377221882343302	-0.0048588537611067295	0.0718568935990334	0.0650466680526733	0.134521141648293	-0.000683062942698598	0.0797512233257294	-0.0393853858113289	-0.0225201509892941	-0.0225540101528168	0.0507882572710514	0.0757873430848122	0.10571456700563402	0.108979463577271	0.13049292564392098	0.0111232465133071	-0.0867711380124092	0.00141845585312694	-0.085310086607933	0.27384731173515303	-0.015549642033875	0.0860901027917862	0.0459638051688671	-0.125844061374664	0.136410996317863	-0.0169047694653273	0.0496085248887539	0.14022141695022597	-0.0706193596124649	-0.0248736143112183	0.0049	0.0257	-0.0127	-0.0026	-0.0049	-0.0262	0.0109	0.0106	0.0053	-0.0005	0
NA20503	0.0143383108079433	0.0167206153273582	0.012624803930521003	-0.07567198574542999	0.0294602662324905	0.0131196267902851	-0.028725964948534997	-0.0271291080862284	-0.0678153112530708	-0.0221031848341227	0.0468148179352283	0.011042800731956999	-0.143816992640495	-0.0201413407921791	-0.0271917842328548	-0.0489416159689426	-0.109977878630161	0.104543223977089	-0.0306939333677292	0.166330963373184	0.0692791342735291	0.0757463574409485	-0.0981647074222565	-0.0609441064298153	0.0370321869850159	0.023329820483922997	-0.0945677533745766	0.10818379372358301	-0.0900529399514198	0.11823084950447099	0.143246904015541	-0.0850364789366722	0.039908841252327	0.045281819999217994	-0.149423137307167	0.0410354733467102	0.0178393460810184	-0.0346310883760452	0.00888923462480307	-0.10735895484685902	-0.0928763970732689	-0.0626822337508202	0.122821226716042	-0.021622683852911	0.0049	0.0261	-0.0119	-0.0053	-0.0049	-0.0245	0.0079	0.0086	0.0064	-0.0035	0
NA20504	-0.00142135843634605	-0.0370624400675297	-0.11283539235591901	0.0988577678799629	-0.00692705763503909	-0.0147840986028314	-0.0662371069192886	-0.0281753707677126	-0.0745803341269493	-0.13223440945148499	0.0866389349102974	0.104122817516327	0.0164170190691948	-0.0387846753001213	0.0206622797995806	-0.16306617856025699	-0.0533034093677998	0.0063308933749795	0.0600151047110558	-0.00909938290715218	-0.103498674929142	0.10681282728910399	-0.0839225873351097	-0.0750145241618156	-0.0363941341638565	0.0355249233543873	0.0250782836228609	-0.0713006407022476	-0.0614401251077652	-0.0204142760485411	0.0464495457708836	0.0600975379347801	-0.043030671775341006	0.11905504763126401	0.0042562424205243605	0.0172308534383774	0.106350958347321	0.12295401096344	0.0450885742902756	-0.0422157570719719	0.0334719009697437	0.000122960191220045	0.0429513156414032	-0.21000286936759902	0.0052	0.0251	-0.0124	-0.0019	-0.0076	-0.0241	0.0096	0.0147	0.0062	-0.0015	0
NA20505	-0.0137365758419037	-0.0116144437342882	0.0916909575462341	0.0566071942448616	-0.0420596338808537	-0.0327053666114807	0.0610885433852673	-0.0656912624835968	0.00714475568383932	-0.0732901394367218	0.118784919381142	0.0674731656908989	-0.0344528034329414	-0.0312572568655014	-0.0171384308487177	-0.0595455914735794	0.0466855242848396	0.0764152780175209	0.0613539479672909	0.082563042640686	-0.0389684997498989	0.0626351833343506	-0.0606567114591599	0.0038813487626612204	0.0185083746910095	-0.075170524418354	0.0182032529264688	0.0510235242545605	0.0106503488495946	0.0847824960947037	-0.0296638831496239	0.146507695317268	-0.000432856613770127	0.000424358964664862	0.107177056372166	-0.0237500220537186	-0.0553684942424297	0.0807820409536362	-0.131975203752518	-0.145223826169968	-0.02960473485291	-0.0727452412247658	-0.00555202225223184	-0.0123635558411479	0.0046	0.0262	-0.0119	-0.0054	-0.0055	-0.024	0.0091	0.0078	0.0093	-0.0066	0
NA20506	-0.0327689647674561	-0.0549645200371742	0.00084772176342085	-0.0145272947847843	-0.0182700380682945	-0.00401033880189061	0.0303039755672216	0.0232887994498014	-0.0554181858897209	0.0916131883859634	0.0324463248252869	0.0183961447328329	0.00571495946496725	-0.0630202740430832	-0.13007169961929302	0.0117616765201092	-0.0849407166242599	0.0641230195760727	0.0103091280907393	0.000260285509284586	0.113466925919056	-0.0487577505409718	-0.112353146076202	-0.10284148901701	-0.0449600070714951	0.0213679168373346	-0.120301753282547	0.0241740383207798	0.15285633504390697	0.10461433231830601	-0.0708975866436958	-0.19901630282401997	-0.0206817574799061	0.18070991337299303	0.0757015198469162	-0.01283357758075	-0.0112037751823664	-0.0398886986076832	-0.0196418613195419	-0.0810361206531525	-0.0358958840370178	0.00110464822500944	-0.0015743977855891	-0.022590383887291	0.0053	0.0253	-0.0119	-0.0021	-0.0067	-0.0252	0.0083	0.0162	0.0069	-0.0055	0
NA20507	0.0023887131828814697	-0.0487599149346352	0.0235364884138107	0.0518806017935276	0.0304183680564165	-0.07203466445207599	-0.0534985326230526	0.008537699468433859	-0.0416480824351311	0.0336061716079712	0.0504503324627876	0.0181439779698849	0.00741494353860617	-0.009793994016945359	-0.0565538071095943	-0.0424576662480831	-0.115913152694702	0.0749613866209984	0.0288765579462051	0.0233318526297808	-0.0145201543346047	0.0896194651722908	-0.0218861754983664	0.12222871929407099	-0.011532062664628001	0.0443244129419327	0.0718381851911545	0.00935154408216476	0.0702291056513786	0.0719256326556206	0.0166127905249596	-0.00109025975689292	-0.13364762067794803	0.0681555569171906	0.0309626962989569	-0.0558867491781712	-0.0690506547689438	0.15326254069805098	0.0788873434066772	0.0970244184136391	-0.061903104186057996	-0.124590620398521	0.0461077690124512	-0.11397793889045699	0.0046	0.0255	-0.0126	-0.0035	-0.0065	-0.0225	0.007	0.0093	0.0097	0.0011	0
